9.468149185180664062e+00
6.685646057128906250e+00
4.802269458770751953e+00
3.345275640487670898e+00
2.373781204223632812e+00
1.823920965194702148e+00
1.436705827713012695e+00
1.220671415328979492e+00
1.048879384994506836e+00
9.258524179458618164e-01
8.518589138984680176e-01
7.784019112586975098e-01
7.362161874771118164e-01
7.074453830718994141e-01
6.573428511619567871e-01
6.206550002098083496e-01
6.030092835426330566e-01
5.683580636978149414e-01
5.542812347412109375e-01
5.219187736511230469e-01
5.286847352981567383e-01
4.982911050319671631e-01
4.846659004688262939e-01
4.793725609779357910e-01
4.653384685516357422e-01
4.555535614490509033e-01
4.504749178886413574e-01
4.459262192249298096e-01
4.383312463760375977e-01
4.324138760566711426e-01
4.285111427307128906e-01
4.253554344177246094e-01
4.227843284606933594e-01
4.204443693161010742e-01
4.172263741493225098e-01
4.169598817825317383e-01
4.152148365974426270e-01
4.147107303142547607e-01
4.151748716831207275e-01
4.122247397899627686e-01
4.111093282699584961e-01
4.119538962841033936e-01
4.102119803428649902e-01
4.113007187843322754e-01
4.118459522724151611e-01
4.105901122093200684e-01
4.112207889556884766e-01
4.111481308937072754e-01
4.105224609375000000e-01
4.102717936038970947e-01
4.114249646663665771e-01
4.112722575664520264e-01
4.123448133468627930e-01
4.102789759635925293e-01
4.114127755165100098e-01
4.114857017993927002e-01
4.119105041027069092e-01
4.101459383964538574e-01
4.095185101032257080e-01
4.117493629455566406e-01
4.097254276275634766e-01
4.108859300613403320e-01
4.108320772647857666e-01
4.113512039184570312e-01
4.114365279674530029e-01
4.105687439441680908e-01
4.099607765674591064e-01
4.110706448554992676e-01
4.102106690406799316e-01
4.099516570568084717e-01
4.097333550453186035e-01
4.113934040069580078e-01
4.124405384063720703e-01
4.115875959396362305e-01
4.130675196647644043e-01
4.111153185367584229e-01
4.111470878124237061e-01
4.102230072021484375e-01
4.125358760356903076e-01
4.114984571933746338e-01
4.109447002410888672e-01
4.101918637752532959e-01
4.111882746219635010e-01
4.110091328620910645e-01
4.107854366302490234e-01
4.106908738613128662e-01
4.108075201511383057e-01
4.101199209690093994e-01
4.124713242053985596e-01
4.106018245220184326e-01
4.105996191501617432e-01
4.110527038574218750e-01
4.097276926040649414e-01
4.118585288524627686e-01
4.114702045917510986e-01
4.096545577049255371e-01
4.110947251319885254e-01
4.106359779834747314e-01
4.108076393604278564e-01
4.107854962348937988e-01
